experiment,method,delta_ratio,trial,hausdorff,status,predicted_num_chgpts,estimated_changepoints,true_changepoints
M1,WERM,6.0,28,inf,ok,0,,"480,840"
M1,WERM,6.0,29,inf,ok,0,,"480,840"
M1,WERM,7.0,0,inf,ok,0,,"560,979"
M1,WERM,7.0,1,inf,ok,0,,"560,979"
M1,WERM,7.0,2,inf,ok,0,,"560,979"
M1,WERM,7.0,3,inf,ok,0,,"560,979"
M1,WERM,7.0,4,inf,ok,0,,"560,979"
M1,WERM,7.0,5,inf,ok,0,,"560,979"
M1,WERM,7.0,6,inf,ok,0,,"560,979"
M1,WERM,7.0,7,inf,ok,0,,"560,979"
M1,WERM,7.0,8,inf,ok,0,,"560,979"
M1,WERM,7.0,9,inf,ok,0,,"560,979"
M1,WERM,7.0,10,inf,ok,0,,"560,979"
M1,WERM,7.0,11,inf,ok,0,,"560,979"
M1,WERM,7.0,12,inf,ok,0,,"560,979"
M1,WERM,7.0,13,inf,ok,0,,"560,979"
M1,WERM,7.0,14,inf,ok,0,,"560,979"
M1,WERM,7.0,15,inf,ok,0,,"560,979"
M1,WERM,7.0,16,inf,ok,0,,"560,979"
M1,WERM,7.0,17,inf,ok,0,,"560,979"
M1,WERM,7.0,18,inf,ok,0,,"560,979"
M1,WERM,7.0,19,inf,ok,0,,"560,979"
M1,WERM,7.0,20,inf,ok,0,,"560,979"
M1,WERM,7.0,21,inf,ok,0,,"560,979"
M1,WERM,7.0,22,inf,ok,0,,"560,979"
M1,WERM,7.0,23,inf,ok,0,,"560,979"
M1,WERM,7.0,24,inf,ok,0,,"560,979"
M1,WERM,7.0,25,inf,ok,0,,"560,979"
M1,WERM,7.0,26,0.29285714285714287,ok,1,569,"560,979"
M1,WERM,7.0,27,inf,ok,0,,"560,979"
M1,WERM,7.0,28,0.29285714285714287,ok,1,569,"560,979"
M1,WERM,7.0,29,inf,ok,0,,"560,979"
M1,WERM,8.0,0,inf,ok,0,,"640,1120"
M1,WERM,8.0,1,inf,ok,0,,"640,1120"
M1,WERM,8.0,2,inf,ok,0,,"640,1120"
M1,WERM,8.0,3,inf,ok,0,,"640,1120"
M1,WERM,8.0,4,inf,ok,0,,"640,1120"
M1,WERM,8.0,5,inf,ok,0,,"640,1120"
M1,WERM,8.0,6,inf,ok,0,,"640,1120"
M1,WERM,8.0,7,inf,ok,0,,"640,1120"
M1,WERM,8.0,8,inf,ok,0,,"640,1120"
M1,WERM,8.0,9,inf,ok,0,,"640,1120"
M1,WERM,8.0,10,inf,ok,0,,"640,1120"
M1,WERM,8.0,11,inf,ok,0,,"640,1120"
M1,WERM,8.0,12,0.29875,ok,1,642,"640,1120"
M1,WERM,8.0,13,inf,ok,0,,"640,1120"
M1,WERM,8.0,14,inf,ok,0,,"640,1120"
M1,WERM,8.0,15,0.290625,ok,1,655,"640,1120"
M1,WERM,8.0,16,inf,ok,0,,"640,1120"
M1,WERM,8.0,17,inf,ok,0,,"640,1120"
M1,WERM,8.0,18,inf,ok,0,,"640,1120"
M1,WERM,8.0,19,inf,ok,0,,"640,1120"
M1,WERM,8.0,20,inf,ok,0,,"640,1120"
M1,WERM,8.0,21,inf,ok,0,,"640,1120"
M1,WERM,8.0,22,inf,ok,0,,"640,1120"
M1,WERM,8.0,23,inf,ok,0,,"640,1120"
M1,WERM,8.0,24,inf,ok,0,,"640,1120"
M1,WERM,8.0,25,inf,ok,0,,"640,1120"
M1,WERM,8.0,26,inf,ok,0,,"640,1120"
M1,WERM,8.0,27,inf,ok,0,,"640,1120"
M1,WERM,8.0,28,inf,ok,0,,"640,1120"
M1,WERM,8.0,29,inf,ok,0,,"640,1120"
M1,WERM,9.0,0,inf,ok,0,,"720,1260"
M1,WERM,9.0,1,inf,ok,0,,"720,1260"
M1,WERM,9.0,2,inf,ok,0,,"720,1260"
M1,WERM,9.0,3,inf,ok,0,,"720,1260"
M1,WERM,9.0,4,inf,ok,0,,"720,1260"
M1,WERM,9.0,5,inf,ok,0,,"720,1260"
M1,WERM,9.0,6,inf,ok,0,,"720,1260"
M1,WERM,9.0,7,inf,ok,0,,"720,1260"
M1,WERM,9.0,8,inf,ok,0,,"720,1260"
M1,WERM,9.0,9,0.2627777777777778,ok,1,787,"720,1260"
M1,WERM,9.0,10,inf,ok,0,,"720,1260"
M1,WERM,9.0,11,inf,ok,0,,"720,1260"
M1,WERM,9.0,12,inf,ok,0,,"720,1260"
M1,WERM,9.0,13,inf,ok,0,,"720,1260"
M1,WERM,9.0,14,0.23833333333333334,ok,1,831,"720,1260"
M1,WERM,9.0,15,inf,ok,0,,"720,1260"
M1,WERM,9.0,16,inf,ok,0,,"720,1260"
M1,WERM,9.0,17,inf,ok,0,,"720,1260"
M1,WERM,9.0,18,inf,ok,0,,"720,1260"
M1,WERM,9.0,19,inf,ok,0,,"720,1260"
M1,WERM,9.0,20,inf,ok,0,,"720,1260"
M1,WERM,9.0,21,0.3005555555555556,ok,1,719,"720,1260"
M1,WERM,9.0,22,inf,ok,0,,"720,1260"
M1,WERM,9.0,23,inf,ok,0,,"720,1260"
M1,WERM,9.0,24,inf,ok,0,,"720,1260"
M1,WERM,9.0,25,inf,ok,0,,"720,1260"
M1,WERM,9.0,26,inf,ok,0,,"720,1260"
M1,WERM,9.0,27,0.26611111111111113,ok,1,781,"720,1260"
M1,WERM,9.0,28,inf,ok,0,,"720,1260"
M1,WERM,9.0,29,inf,ok,0,,"720,1260"
M1,WERM,10.0,0,0.3035,ok,1,793,"800,1400"
M1,WERM,10.0,1,0.2945,ok,1,811,"800,1400"
M1,WERM,10.0,2,0.292,ok,1,816,"800,1400"
M1,WERM,10.0,3,inf,ok,0,,"800,1400"
M1,WERM,10.0,4,0.301,ok,1,798,"800,1400"
M1,WERM,10.0,5,0.0045,ok,2,"791,1400","800,1400"
M1,WERM,10.0,6,0.2905,ok,1,819,"800,1400"
M1,WERM,10.0,7,inf,ok,0,,"800,1400"
M1,WERM,10.0,8,0.006,ok,2,"794,1388","800,1400"
M1,WERM,10.0,9,inf,ok,0,,"800,1400"
M1,WERM,10.0,10,0.001,ok,2,"799,1398","800,1400"
M1,WERM,10.0,11,0.013,ok,2,"799,1374","800,1400"
M1,WERM,10.0,12,0.246,ok,1,908,"800,1400"
M1,WERM,10.0,13,inf,ok,0,,"800,1400"
M1,WERM,10.0,14,inf,ok,0,,"800,1400"
M1,WERM,10.0,15,inf,ok,0,,"800,1400"
M1,WERM,10.0,16,0.0255,ok,2,"749,1398","800,1400"
M1,WERM,10.0,17,inf,ok,0,,"800,1400"
M1,WERM,10.0,18,inf,ok,0,,"800,1400"
M1,WERM,10.0,19,inf,ok,0,,"800,1400"
M1,WERM,10.0,20,0.272,ok,1,856,"800,1400"
M1,WERM,10.0,21,inf,ok,0,,"800,1400"
M1,WERM,10.0,22,inf,ok,0,,"800,1400"
M1,WERM,10.0,23,inf,ok,0,,"800,1400"
M1,WERM,10.0,24,0.0035,ok,2,"793,1399","800,1400"
M1,WERM,10.0,25,inf,ok,0,,"800,1400"
M1,WERM,10.0,26,0.2985,ok,1,803,"800,1400"
M1,WERM,10.0,27,0.2985,ok,1,803,"800,1400"
M1,WERM,10.0,28,0.0005,ok,2,"801,1399","800,1400"
M1,WERM,10.0,29,0.2875,ok,1,825,"800,1400"
